baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000025504.14	321.301959692739	0.822240359800228	0.160299968184085	5.12938567059468	2.90689251993714e-07	1.74743781138702e-06
ENSMUSG00000047181.12	301.535853130494	-0.872807728569795	0.170171264394185	-5.12899596578198	2.91291584544537e-07	1.75001230415941e-06
ENSMUSG00000056116.18	191.858024284605	-0.92128024325879	0.179621894877987	-5.12899746372564	2.91289266998624e-07	1.75001230415941e-06
ENSMUSG00000078812.10	8891.11421917541	0.540105950236129	0.105336384404329	5.12743961443519	2.93709140535502e-07	1.76400937810271e-06
ENSMUSG00000118157.1	9.61625874081509	6.70468614065324	1.30810950977182	5.12547771464698	2.96784270987007e-07	1.78194628874492e-06
ENSMUSG00000042046.15	804.717393034247	-0.529041918619207	0.103228039819497	-5.12498270377196	2.97565061470338e-07	1.7861009719539e-06
ENSMUSG00000038335.13	927.787431308261	0.610052668967315	0.119116088172956	5.1214968382904	3.03119822874458e-07	1.81889985030128e-06
ENSMUSG00000039952.15	5677.39303159682	-0.519964790905108	0.101563828566637	-5.11958635513579	3.06206533772025e-07	1.83687380104054e-06
ENSMUSG00000040018.9	669.142790524829	0.581789577590811	0.113653359925181	5.11898265017248	3.07188216615111e-07	1.84221314038075e-06
ENSMUSG00000001504.10	225.36277586513	-0.787422459136185	0.153858535037584	-5.11783411264012	3.09064246598281e-07	1.85291111228332e-06
ENSMUSG00000014791.10	79.1657485796567	1.24002100966862	0.242301223021505	5.11768365923009	3.09310816292864e-07	1.85383663010936e-06
ENSMUSG00000000605.9	1299.38027090395	-0.524904847385319	0.102574106532963	-5.11732312498027	3.09902448882323e-07	1.85660345421383e-06
ENSMUSG00000031659.13	233.730163823039	0.871767691995873	0.170357302195967	5.11728984175303	3.09957121334584e-07	1.85660345421383e-06
ENSMUSG00000020743.15	272.413929161987	0.825089045176866	0.161293376237982	5.11545523084272	3.12985178432898e-07	1.87418283738199e-06
ENSMUSG00000047485.6	15.8233511629337	6.44399348557341	1.26020531419156	5.11344731926267	3.16332005242957e-07	1.8936600063785e-06
ENSMUSG00000053819.16	2845.43212919078	-0.531214473869488	0.103912909815158	-5.11211239117852	3.18576183830391e-07	1.90652675728021e-06
ENSMUSG00000034333.15	49.4376251079105	1.51896403756824	0.297140584027728	5.11193730919805	3.18871655963163e-07	1.90772724132915e-06
ENSMUSG00000049940.7	1745.41667451862	-0.452397660145348	0.0885041037129627	-5.11160094465865	3.19440054618656e-07	1.91055937485781e-06
ENSMUSG00000033075.17	766.033761320047	0.550036046359489	0.107636316352608	5.11013443230087	3.21929660028481e-07	1.92487707518665e-06
ENSMUSG00000016528.10	1731.61976348089	-0.556479315199444	0.108907654623579	-5.10964373553745	3.22766859684342e-07	1.92930916008703e-06
ENSMUSG00000028059.16	2556.90864479733	-0.490607230463332	0.0960456237916363	-5.10806438747972	3.2547574991848e-07	1.9449231439408e-06
ENSMUSG00000029233.15	341.845531585358	-0.660354441994657	0.129363733227217	-5.10463346658986	3.31436286619276e-07	1.97995271875829e-06
ENSMUSG00000078817.4	15.0868064577628	4.88070838379318	0.956460103868358	5.10288757895221	3.34509733674146e-07	1.99771954996131e-06
ENSMUSG00000017291.13	3559.52350186131	0.642150082874484	0.125856600047762	5.10223605778951	3.3566370081445e-07	2.00401594298604e-06
ENSMUSG00000115317.1	97.94777529052	-1.25142462697131	0.245372662448697	-5.10009800799614	3.39477651298848e-07	2.0261848062681e-06
ENSMUSG00000027710.14	939.994002789742	0.512527628100714	0.10049561094245	5.10000012233588	3.39653261899443e-07	2.0266313917727e-06
ENSMUSG00000031666.15	560.924159696792	-0.550913211762018	0.108058705180743	-5.0982770045277	3.42758997460059e-07	2.04455589466831e-06
ENSMUSG00000074221.12	704.68333358787	0.625946260712585	0.122795614032807	5.09746431615506	3.44233277422852e-07	2.05274102681456e-06
ENSMUSG00000063446.4	14.428290143564	4.03288321591459	0.791196353320862	5.0971964152609	3.44720610568082e-07	2.05503766300118e-06
ENSMUSG00000026020.9	2370.99644645574	0.633217507375319	0.124235919373874	5.0968955722839	3.45268661829742e-07	2.05769479907304e-06
ENSMUSG00000023232.17	104.762468871098	1.12119112378052	0.21997804445091	5.09683194329298	3.4538468365537e-07	2.05777636116805e-06
ENSMUSG00000098090.8	121.656653526577	1.10926115679768	0.217699521822065	5.09537709368205	3.48047763557398e-07	2.07302856327375e-06
ENSMUSG00000025245.14	399.969197797866	-0.756411962741752	0.148466856697885	-5.09482034957454	3.49072109679613e-07	2.07851406024212e-06
ENSMUSG00000027030.15	627.062081955459	-0.568661506846924	0.111653628758683	-5.0930857614666	3.52282246150492e-07	2.09700752089819e-06
ENSMUSG00000044465.19	689.557702432649	0.593487853135252	0.116531098828226	5.09295680812288	3.52522029781992e-07	2.09781384281039e-06
ENSMUSG00000061313.8	881.356369497106	-0.542206564972887	0.106492663287377	-5.0914922045823	3.55256481117336e-07	2.11346074624479e-06
ENSMUSG00000058881.13	1397.32695131857	0.492763499310167	0.0968035523758312	5.09034521168248	3.57412228706893e-07	2.12565663852061e-06
ENSMUSG00000028273.15	4123.58327874217	-0.404484079533743	0.0794663667344237	-5.09000343359761	3.58057030944199e-07	2.1288618504512e-06
ENSMUSG00000016349.10	32.3595220849415	-1.93449104227148	0.380231482467988	-5.08766667535044	3.62495761249383e-07	2.15461565687337e-06
ENSMUSG00000013846.10	1230.01478367791	-0.472341215137983	0.0928584161156252	-5.08668179898562	3.64382425244543e-07	2.16518965922496e-06
ENSMUSG00000041930.7	24.5288280944903	2.4527372003885	0.482197946449028	5.08657744905551	3.64582876021339e-07	2.16574075953828e-06
ENSMUSG00000071068.7	9.30510854599293	6.66115063727461	1.31022409124747	5.08397813913838	3.69610497853799e-07	2.19495803037336e-06
ENSMUSG00000020132.10	2012.48062681104	-0.586508764916721	0.115429285279096	-5.0811088667716	3.75237979096736e-07	2.22771930430386e-06
ENSMUSG00000034761.15	1895.32231441677	-0.492329357508128	0.0969134567158486	-5.08009283944585	3.77250459519591e-07	2.23900597403186e-06
ENSMUSG00000048264.16	818.027377692531	-0.597951994404153	0.117734613730156	-5.07881221553622	3.79801877560554e-07	2.25348366892524e-06
ENSMUSG00000029505.17	2383.39170295541	0.514990945139854	0.101404025634779	5.07860454174339	3.80217197182485e-07	2.25528241915794e-06
ENSMUSG00000054199.17	525.039439059772	0.564328755869227	0.111128871253578	5.0781471052785	3.81133555000633e-07	2.26005117191175e-06
ENSMUSG00000024603.8	2021.05250318528	-0.442465135346955	0.0871405077559821	-5.07760565942514	3.82220958799779e-07	2.2658310847718e-06
ENSMUSG00000029672.16	1232.36815727077	-0.534904860367238	0.105373628726815	-5.07626876696064	3.84918722529106e-07	2.28115109714567e-06
ENSMUSG00000001827.12	26.3169837898602	2.5560424899648	0.503655742026247	5.07497934935009	3.87538087163974e-07	2.29599760067566e-06
ENSMUSG00000046841.5	5801.15132454057	-0.488188816160613	0.0962068616308489	-5.07436588082273	3.88790337500512e-07	2.30273817568786e-06
ENSMUSG00000021707.5	232.574918098104	0.868271671853347	0.171118715936235	5.07408945364513	3.89355873237414e-07	2.30540868641281e-06
ENSMUSG00000006931.15	2251.58855243965	-0.488853074121166	0.0963443393992515	-5.07401967950972	3.894987478951e-07	2.30557574997782e-06
ENSMUSG00000087247.3	61.6796615955406	-1.69326007442746	0.333910295664768	-5.07100289033143	3.95724761737017e-07	2.3417402910559e-06
ENSMUSG00000050334.12	15.1181902251962	6.38882933032681	1.2600584472121	5.07026427580579	3.97263677609895e-07	2.35015534844948e-06
ENSMUSG00000061024.8	651.351798427958	0.570505012421139	0.112524815578186	5.07003730234717	3.97737739477059e-07	2.35226778394256e-06
ENSMUSG00000029541.12	9.3210614872004	6.66809094627221	1.31553228943617	5.06873985520349	4.00458113160722e-07	2.3676600233566e-06
ENSMUSG00000025170.13	59.8358561823569	-1.43220742611188	0.282597106652549	-5.06801871780226	4.01977884448331e-07	2.37594688432894e-06
ENSMUSG00000020185.16	189.333095529868	0.832028116670252	0.164349531585137	5.06255240672371	4.13680296602443e-07	2.44439712138758e-06
ENSMUSG00000050064.14	165.799585915221	-0.889519930947703	0.175716149138221	-5.06225486564695	4.14326624073783e-07	2.44749699085653e-06
ENSMUSG00000027424.11	119.227600812815	1.06541255040525	0.210469152364642	5.06208410322954	4.14697999138944e-07	2.44897132648631e-06
ENSMUSG00000019889.10	1145.04613965822	-0.495495948969225	0.0978892155041865	-5.06180324785659	4.15309503599083e-07	2.45114279376881e-06
ENSMUSG00000025790.14	945.05933540732	-0.496160087000784	0.0980203601729593	-5.06180640558041	4.15302623475535e-07	2.45114279376881e-06
ENSMUSG00000073600.5	47.2474566952622	1.63083550445613	0.32231153629304	5.05981114797394	4.1967192743037e-07	2.47616288637614e-06
ENSMUSG00000074476.6	136.576875194774	0.974799228179753	0.192662866114368	5.05961137109366	4.20111842364424e-07	2.47803136587382e-06
ENSMUSG00000024357.10	600.938423895042	-0.54057732486013	0.10685005201143	-5.05921442885496	4.20987242164369e-07	2.48246670540796e-06
ENSMUSG00000020413.11	275.032044441575	0.698676123251387	0.138115964461187	5.05861958809061	4.2230237461883e-07	2.48949168831294e-06
ENSMUSG00000016995.17	31.7543287103785	-2.09602850618375	0.41439920233179	-5.05799358297403	4.2369068869437e-07	2.49694383595146e-06
ENSMUSG00000015854.7	14.4227552051344	4.80519583489224	0.9500543299088	5.05781162573462	4.24095047077976e-07	2.49859455219571e-06
ENSMUSG00000059991.7	58.8473482171114	-1.43595891179296	0.28392895509559	-5.05745851566819	4.24880816104659e-07	2.50249075870899e-06
ENSMUSG00000005102.13	706.489926396765	0.537935500689068	0.10637697373106	5.0568791517708	4.261731072656e-07	2.50936715692436e-06
ENSMUSG00000039904.9	19.9978257639534	3.1772455311086	0.628402290250984	5.0560693052847	4.2798585447927e-07	2.51930315043008e-06
ENSMUSG00000027712.13	9537.05421436954	-0.438683901247733	0.0867959467548026	-5.05419800865828	4.32203032617399e-07	2.54338266897005e-06
ENSMUSG00000034329.16	149.707520067507	0.903653460790904	0.178823686126258	5.05332084561147	4.34193591468e-07	2.55434895764732e-06
ENSMUSG00000021180.9	129.929674432379	1.16132732765858	0.229822253483916	5.05315438367614	4.34572343114969e-07	2.5558293873518e-06
ENSMUSG00000041870.16	2274.9695824619	0.435655038752507	0.0862243539144096	5.0525752757157	4.35892475067852e-07	2.56284382709484e-06
ENSMUSG00000027546.15	889.118221287872	0.597788646336513	0.118333965172067	5.0517080659579	4.37876599741477e-07	2.57375699140649e-06
ENSMUSG00000049758.7	133.422975544522	-0.995967699614206	0.197168168327139	-5.0513615258712	4.38671896982684e-07	2.57767811353823e-06
ENSMUSG00000032092.5	20.2507244234679	2.71906771264851	0.538363881048483	5.05061317886524	4.40394083412241e-07	2.58704184319408e-06
ENSMUSG00000020925.16	520.367773380298	0.725279708609112	0.143611508909566	5.05028959110673	4.41140780853721e-07	2.59067138475661e-06
ENSMUSG00000029098.17	659.372483274874	-0.568139227117804	0.112538896978942	-5.04838098088091	4.45569918287612e-07	2.61591822392038e-06
ENSMUSG00000048327.6	500.455842351322	0.770820741118499	0.152701054157659	5.04790713705649	4.46676153686365e-07	2.62098677147114e-06
ENSMUSG00000052748.14	265.891981478521	0.837275402340083	0.165866098851348	5.04789952942983	4.4669393603698e-07	2.62098677147114e-06
ENSMUSG00000026458.13	116.226492233007	1.02386720588083	0.202839432051329	5.04767340120406	4.47222808528936e-07	2.62332445563006e-06
ENSMUSG00000035199.6	2739.63338066273	-0.588888844909105	0.116683353398276	-5.04689681739816	4.49043698940528e-07	2.63323729900733e-06
ENSMUSG00000036534.6	556.849488415966	-0.599015165435776	0.118722188940201	-5.04551988792501	4.52289842742407e-07	2.65149975447939e-06
ENSMUSG00000067148.15	763.287126291098	0.614972900103739	0.121900969203041	5.04485652677154	4.53861800652665e-07	2.65993969324505e-06
ENSMUSG00000056648.5	160.715850682932	-0.884937867591927	0.175428902593877	-5.04442457603799	4.54888220128457e-07	2.66517841793211e-06
ENSMUSG00000078652.9	2199.86983693293	0.446564170244198	0.0885313873611296	5.04413387788234	4.55580249427687e-07	2.66845547785958e-06
ENSMUSG00000109819.1	9.11605018592821	6.62697144262371	1.31407709455247	5.04306137752187	4.58142214497437e-07	2.68268015408109e-06
ENSMUSG00000064115.13	60.5632696937878	-1.36334231372738	0.270390917274778	-5.04211579097502	4.60412533703131e-07	2.69518929481879e-06
ENSMUSG00000022436.16	239.689642068105	0.90941639231353	0.180390901194583	5.04136509264714	4.62222657131803e-07	2.70474825411335e-06
ENSMUSG00000037851.13	4233.97506659947	0.467110942146805	0.092656345127687	5.04132708346194	4.6231448922755e-07	2.70474825411335e-06
ENSMUSG00000019843.14	1077.63729401108	0.526745947028032	0.104497061891966	5.04077279773287	4.63655672545367e-07	2.71180577764463e-06
ENSMUSG00000051596.13	14.7994610755224	6.35383122298552	1.26085384109913	5.0393082971827	4.67217348788827e-07	2.73184252673618e-06
ENSMUSG00000040875.12	107.028880137819	1.09081198988055	0.216555871585614	5.03709265370484	4.72656021520461e-07	2.7628393257946e-06
ENSMUSG00000020780.15	1873.88310551511	0.476305499553828	0.0945657368855123	5.03676611890071	4.73462701499245e-07	2.76675036377414e-06
ENSMUSG00000042079.13	449.99411242411	0.629852496266827	0.12512123932195	5.03393748079932	4.80506438196454e-07	2.80709571738939e-06
ENSMUSG00000098894.1	9.73956109104772	6.71089405786941	1.33318149032908	5.03374379748771	4.80992418387582e-07	2.80911866074281e-06
ENSMUSG00000021806.4	1507.8302138346	-0.828936070199788	0.164680453882496	-5.03360326412056	4.81345334210731e-07	2.81036352506079e-06
ENSMUSG00000021892.14	401.118791142575	-0.614163777196824	0.122015844276425	-5.0334756181783	4.81666102789343e-07	2.81142002754372e-06
ENSMUSG00000040158.12	258.728212907951	-0.732526504079114	0.145536739086396	-5.03327550608552	4.82169390574818e-07	2.81354094767221e-06
ENSMUSG00000036046.14	2061.84941367874	0.450594020443753	0.0895460978482478	5.03197829130832	4.85444245751655e-07	2.83182851568735e-06
ENSMUSG00000020483.14	2274.4448414916	-0.533116648078455	0.105949241828155	-5.03181182686655	4.85866039739429e-07	2.8334670322159e-06
ENSMUSG00000079225.3	107.182522329513	1.1156251860071	0.221739615006525	5.03123984396866	4.87318047460196e-07	2.84111084323851e-06
ENSMUSG00000039105.6	1156.63995016257	-0.46974649783312	0.0933738538143392	-5.03081407314669	4.88401604523149e-07	2.84660274311637e-06
ENSMUSG00000001588.12	9.05128145622545	6.62407274548096	1.31725735892312	5.02868532152006	4.93854073347755e-07	2.87754787217521e-06
ENSMUSG00000029868.14	42.8488555120241	-1.67027346695668	0.332222343974477	-5.02757715503023	4.96715657616963e-07	2.89338309483253e-06
ENSMUSG00000051495.7	1374.55535726289	-0.59944481472194	0.119243958389328	-5.02704558636648	4.9809397956724e-07	2.90057160183552e-06
ENSMUSG00000048351.14	163.000363515527	0.859813331938908	0.171087943051939	5.02556355872421	5.01956283103654e-07	2.92221683284548e-06
ENSMUSG00000024395.9	107.004167832702	-1.01967713203147	0.202905965526825	-5.02536793033159	5.02468261880576e-07	2.92435074092464e-06
ENSMUSG00000043430.5	14.8525677281884	6.35117929883644	1.26469771304062	5.02189514011752	5.11641156064474e-07	2.97687510594457e-06
ENSMUSG00000029370.10	61.9802122465329	1.41064836368253	0.280941414637623	5.02114779162082	5.13636182255364e-07	2.98761826809108e-06
ENSMUSG00000006705.13	532.689941692354	0.616762065991067	0.122856507813271	5.02018230022036	5.16224642787597e-07	3.00180599108531e-06
ENSMUSG00000002741.9	2606.28830075094	-0.443802498413448	0.0884092746972008	-5.01986358256482	5.17081875787503e-07	3.00592146815123e-06
ENSMUSG00000030607.7	80.7585811771375	1.57623151547182	0.314080418783447	5.0185602833095	5.20601575376155e-07	3.02550765250397e-06
ENSMUSG00000040102.10	572.554509473885	0.570721434050435	0.113769660492844	5.01646424519597	5.26310655548718e-07	3.05780256046623e-06
ENSMUSG00000026773.19	746.928852722863	0.624476270107089	0.1244922016862	5.01618785473139	5.27067963787447e-07	3.06131791329809e-06
ENSMUSG00000025381.3	994.877435810004	-0.473836142309361	0.09451354342677	-5.01342056523882	5.34708475636273e-07	3.10479873753803e-06
ENSMUSG00000027555.8	402.566284913499	-0.698471193839158	0.139344506172815	-5.01254920644604	5.37136334592311e-07	3.1179957898332e-06
ENSMUSG00000006179.9	13.8902693059405	3.97506263665056	0.793227022332847	5.01125469094594	5.40762866563201e-07	3.1372359263857e-06
ENSMUSG00000085531.1	8.96205246875584	6.60192139386433	1.31740639106894	5.01130208462671	5.40629679774354e-07	3.1372359263857e-06
ENSMUSG00000015980.14	120.93528765342	-1.01624690384776	0.202930175783494	-5.00786489699786	5.50371434697217e-07	3.1920590738078e-06
ENSMUSG00000000555.8	4053.48983720099	-0.464289303522621	0.0927145865678688	-5.0077266232833	5.50766853394434e-07	3.19343134026969e-06
ENSMUSG00000027843.13	36.390484188771	1.79272969384315	0.358069225323157	5.00665672182583	5.53835702720571e-07	3.21029931112864e-06
ENSMUSG00000050973.11	119.019260275417	0.970562435045897	0.193870197871423	5.00624874633689	5.5501025460559e-07	3.21618046098248e-06
ENSMUSG00000058589.14	59.2352752818543	-1.37368927311559	0.27451368886905	-5.00408296130862	5.61285823800755e-07	3.25160914577516e-06
ENSMUSG00000073514.4	42.0530357992988	-1.70841252142882	0.341636516278339	-5.00067305462434	5.71305220684343e-07	3.30869970550713e-06
ENSMUSG00000036676.14	1975.65457267071	-0.700946233785572	0.140178380073869	-5.00038760196969	5.72151749030199e-07	3.31264824920796e-06
ENSMUSG00000046791.8	196.680438771284	0.783743776845153	0.156764977506063	4.99948259690107	5.74843601993534e-07	3.32727551781404e-06
ENSMUSG00000030095.10	3956.67719406016	0.481202165124097	0.0962832580828851	4.99777609010546	5.79952700292426e-07	3.35588169711658e-06
ENSMUSG00000026315.13	580.380908836835	-0.697985642063877	0.13966481321627	-4.99757688418664	5.80551946873263e-07	3.35838278127951e-06
ENSMUSG00000001555.10	5098.61914375752	-0.444132852955	0.0888968917604179	-4.99604479031689	5.85180746710121e-07	3.38418592316569e-06
ENSMUSG00000030681.18	1731.46570338649	-0.464244721485282	0.0929277251925525	-4.99576117378678	5.86041509587061e-07	3.38818938320202e-06
ENSMUSG00000027684.16	970.209304934741	-0.586827533631725	0.117471584640498	-4.99548495431988	5.86880995840849e-07	3.39206756664783e-06
ENSMUSG00000050052.12	91.4962736081995	1.22204971340286	0.244680314211705	4.99447500441539	5.89960314802393e-07	3.40888563507084e-06
ENSMUSG00000021253.7	1876.02216133538	-0.554896828908344	0.111114005659188	-4.99394136334477	5.91593659671305e-07	3.41734136991399e-06
ENSMUSG00000071041.4	512.350204595789	0.778171330325525	0.155849645579851	4.99309015064022	5.94208039434702e-07	3.43145756948679e-06
ENSMUSG00000031168.14	521.167254092567	0.582206845394452	0.116609193200236	4.9928039926896	5.9508943188783e-07	3.4355608086134e-06
ENSMUSG00000044217.17	914.284480793288	-0.602298802834367	0.120641412410862	-4.9924714142367	5.9611538720823e-07	3.4404960407529e-06
ENSMUSG00000027079.15	193.856461746978	0.860422870790784	0.172384550158035	4.99129922027224	5.99745044524349e-07	3.46045146493418e-06
ENSMUSG00000039201.10	210.168091828368	0.810734972106146	0.16246194010664	4.9903070933043	6.02833768099063e-07	3.47727521770969e-06
ENSMUSG00000102278.1	32.7704671452823	2.37254962732889	0.475544231044014	4.98912503284957	6.06533818588505e-07	3.49761457533056e-06
ENSMUSG00000027344.14	21.1401673564776	2.5930463462526	0.519806365351773	4.98848517273886	6.0854581150673e-07	3.50798948708969e-06
ENSMUSG00000027774.16	975.793464512194	0.526558896204089	0.105555782573712	4.98844197224704	6.08681883850007e-07	3.50798948708969e-06
ENSMUSG00000001700.10	313.438929937571	-0.676071026454774	0.135553289994626	-4.98749256828498	6.11679719139078e-07	3.52425667405403e-06
ENSMUSG00000020978.10	1120.32365812787	-0.519422202440585	0.104177928336879	-4.98591410611407	6.16695392390627e-07	3.55213719570058e-06
ENSMUSG00000040560.10	814.095821817835	-0.526739305690709	0.105673653295728	-4.98458498653991	6.20949483739438e-07	3.5756163284744e-06
ENSMUSG00000030549.6	8.70815096720641	6.57596152116649	1.3194062993936	4.98403071456366	6.22731877651481e-07	3.5848533054154e-06
ENSMUSG00000030589.15	9.29879902503809	6.66897494722608	1.33825319217134	4.98334320159966	6.24949592312793e-07	3.59659026966962e-06
ENSMUSG00000042473.8	961.875637486742	-0.593683365114126	0.119139565116635	-4.98309159121844	6.2576311453499e-07	3.60024169014867e-06
ENSMUSG00000004865.16	1736.44453206748	0.55968305773447	0.112348438513661	4.98167188737934	6.30372550936524e-07	3.62572404297243e-06
ENSMUSG00000034751.17	1436.61511606729	0.500967194599001	0.100563967586903	4.98157746377782	6.30680279487998e-07	3.62645669429359e-06
ENSMUSG00000070047.14	12344.5560028942	-0.562248675201205	0.112909795099542	-4.97962709706028	6.37069043701533e-07	3.66214532039749e-06
ENSMUSG00000074156.6	8.6848268131328	6.56063247045154	1.31776355667552	4.97861125178089	6.40421279096069e-07	3.68036326952379e-06
ENSMUSG00000015714.11	2484.01950609156	-0.420218461636811	0.0844124297073683	-4.97815858509911	6.41920524599985e-07	3.68581893451071e-06
ENSMUSG00000032652.13	206.073626020015	-0.761260162132017	0.152916870179851	-4.97826146478588	6.41579487282942e-07	3.68581893451071e-06
ENSMUSG00000069581.12	14.7240175489122	6.36318048097895	1.27821028734407	4.97819532825125	6.41798704158114e-07	3.68581893451071e-06
ENSMUSG00000038071.3	14.1312869653833	-3.82200704466063	0.767847889412147	-4.9775575310713	6.43916461747314e-07	3.69622386891664e-06
ENSMUSG00000031458.8	186.693864501721	-0.79692056920564	0.160151088568	-4.97605465146287	6.48933325629753e-07	3.72395870769494e-06
ENSMUSG00000022875.18	65.6153608886525	-1.40030297613447	0.281471239104581	-4.97494159825751	6.52673141998857e-07	3.74435136642311e-06
ENSMUSG00000040675.17	985.844968807409	0.496915009900579	0.0999073962230545	4.97375598490386	6.56679601302337e-07	3.7662616722725e-06
ENSMUSG00000026725.17	231.187629204892	-1.12685590404921	0.2265632858352	-4.97369156655361	6.56897963173297e-07	3.76643976147381e-06
ENSMUSG00000001761.7	1650.50666836839	-0.600795519257171	0.120804474676299	-4.97328862086466	6.58265435497384e-07	3.77320449742913e-06
ENSMUSG00000031398.13	960.294664039843	-0.665990857372155	0.133936014228857	-4.97245540123492	6.61101830447902e-07	3.78808222626506e-06
ENSMUSG00000040380.14	24.7108703038949	2.22770775950494	0.448013190408861	4.97241556096131	6.61237746876386e-07	3.78808222626506e-06
ENSMUSG00000062376.7	222.036426217963	-0.788067010448379	0.158490122636535	-4.97234147679758	6.61490559080732e-07	3.7884511996569e-06
ENSMUSG00000039278.10	14.252582537459	6.30821780498784	1.26888004443214	4.97148476143855	6.64420875313985e-07	3.80415004578975e-06
ENSMUSG00000030254.16	356.402439966579	0.647189272117143	0.13024194633267	4.96913083949209	6.72536796513855e-07	3.8495217490181e-06
ENSMUSG00000020681.14	53.6866085115015	1.68654959521935	0.339411090396767	4.96904680765675	6.72828282830421e-07	3.85009422628176e-06
ENSMUSG00000019539.11	3244.99164729185	-0.761942353705865	0.153344734947027	-4.96881979005722	6.73616361356585e-07	3.85350719606208e-06
ENSMUSG00000028345.15	974.638754196637	0.526812276581228	0.106028852869487	4.96857470701575	6.7446815150236e-07	3.85728259112897e-06
ENSMUSG00000015652.9	291.45559363347	-0.711510913476838	0.143215654238468	-4.96810853017579	6.76091222396142e-07	3.86546553879489e-06
ENSMUSG00000099583.2	42.9762168736227	-1.74570289714314	0.351387971164128	-4.9680212198492	6.76395625753745e-07	3.8661066636317e-06
ENSMUSG00000024665.8	1527.27191865937	-0.464392732942857	0.093485186603771	-4.9675542170242	6.78026052911838e-07	3.87432448762468e-06
ENSMUSG00000011877.13	1568.89639759656	0.725060504013627	0.145994089177303	4.96636889958659	6.82181323911561e-07	3.89696081284479e-06
ENSMUSG00000046230.11	1279.3527053294	0.615184790759755	0.123875790088545	4.96614221648984	6.82978778678614e-07	3.90040820268946e-06
ENSMUSG00000031176.8	2522.99531570762	-0.754154822391696	0.151866837695827	-4.96589534511929	6.83848276157034e-07	3.90426494519183e-06
ENSMUSG00000056121.16	655.93281925308	-0.589205189899035	0.118659379951938	-4.96551718151305	6.85182262411246e-07	3.91077063087293e-06
ENSMUSG00000030138.8	1753.58703283941	0.535401537773385	0.107835062579315	4.96500419220868	6.86995859721697e-07	3.92000929264582e-06
ENSMUSG00000028184.12	2079.46408974062	-0.532683764052926	0.10730156974771	-4.96436133511731	6.89275116255795e-07	3.93189901777916e-06
ENSMUSG00000031748.16	252.910210216729	-0.807832483792589	0.162731168648405	-4.9642148489573	6.8979550288299e-07	3.93375155189199e-06
ENSMUSG00000029366.10	414.086369244544	0.730676428101819	0.147191574847687	4.96411855677145	6.90137783479814e-07	3.93458762410323e-06
ENSMUSG00000017765.17	1869.72769015723	-0.601436276188693	0.121164849681236	-4.96378510575444	6.91324334887793e-07	3.94023518308496e-06
ENSMUSG00000096956.2	463.127075138894	-0.703039503569164	0.14163873459076	-4.96361045303372	6.91946602946239e-07	3.94266429357976e-06
ENSMUSG00000052819.6	14.7901983544067	6.36113737608283	1.28177972478738	4.96273833410653	6.95061949638776e-07	3.95929339471289e-06
ENSMUSG00000024073.16	4477.28977803417	0.508937375367724	0.102560252830848	4.9623256702293	6.96540756462931e-07	3.96659346671102e-06
ENSMUSG00000028223.8	602.377749963441	-0.607542056385134	0.12244241810139	-4.96185934421884	6.98215513492915e-07	3.97500496752988e-06
ENSMUSG00000042272.17	891.379750894889	-0.536160488729781	0.108073144654812	-4.96108899618205	7.00990633377877e-07	3.98967440021578e-06
ENSMUSG00000025155.15	550.15509438613	0.590649989725847	0.119107983046645	4.95894544276297	7.08768664549074e-07	4.03280144503475e-06
ENSMUSG00000103280.1	16.7910034591907	3.34478308205817	0.674575724768194	4.9583507962839	7.10941071535979e-07	4.04401784057863e-06
ENSMUSG00000059422.5	131.948175926974	1.00659463615994	0.203018668506447	4.95813830109901	7.11718929604382e-07	4.04729757819143e-06
ENSMUSG00000055850.12	1230.82993738575	-0.468113346916073	0.0944192939154669	-4.9578145260774	7.1290571448216e-07	4.05290022810497e-06
ENSMUSG00000009687.14	1081.60273870414	0.472448743574296	0.0953236019598859	4.95626197353633	7.18623078395647e-07	4.08424897127747e-06
ENSMUSG00000031441.15	4010.87907652432	0.409611563261254	0.0826546418054493	4.95569945394463	7.2070547154034e-07	4.09492670859937e-06
ENSMUSG00000026456.18	1625.54483829458	-0.430958726048073	0.0869723155258263	-4.95512535733397	7.22836715628682e-07	4.105875897701e-06
ENSMUSG00000026853.15	830.586632512232	-0.556389266519109	0.112332575367975	-4.9530535972892	7.30578410585945e-07	4.14867853150584e-06
ENSMUSG00000038510.12	405.06408583433	0.8426589302731	0.170208523652032	4.950744605457	7.39300711490512e-07	4.19702391492129e-06
ENSMUSG00000022783.11	8.62750370807813	6.55268223038776	1.32393327130919	4.94940520975658	7.44406213119721e-07	4.22481516607715e-06
ENSMUSG00000050587.14	84.8826918589339	-1.22525888675507	0.247568842234309	-4.94916434433795	7.45327938851663e-07	4.22885276366513e-06
ENSMUSG00000021835.15	611.337793277943	-0.651860604982527	0.131718382836967	-4.94889620524237	7.46355326714535e-07	4.23348742160109e-06
ENSMUSG00000030772.6	3193.26739138453	-0.582231653206918	0.117653975349747	-4.94867811713232	7.47191947768011e-07	4.23703770042842e-06
ENSMUSG00000040690.15	3056.4246443077	-0.491381881446235	0.0993147941245008	-4.94772088869499	7.50874727124709e-07	4.25672089456545e-06
